date,ticker,open,high,low,close,adjclose,volume
2023-09-05,CSCO,48.39,48.67,47.89,48.61,47.83,4191110
2023-09-06,CSCO,47.19,48.48,45.98,47.34,47.38,9376532
2023-09-07,CSCO,49.23,50.66,49.04,48.56,48.9,5872910
2023-09-08,CSCO,46.86,46.94,45.61,47.55,47.28,9019455
2023-09-11,CSCO,47.3,48.44,46.69,46.56,46.44,5115698
2023-09-12,CSCO,47.54,47.69,46.12,47.05,46.48,5741226
2023-09-13,CSCO,47.71,48.34,46.61,47.75,47.96,7513717
2023-09-14,CSCO,45.45,46.23,44.24,44.57,44.4,9336047
2023-09-15,CSCO,44.78,45.4,43.46,44.24,43.47,8734803
2023-09-18,CSCO,46.43,47.09,45.71,47.05,47.5,3386341
2023-09-19,CSCO,44.19,44.82,43.05,44.89,45.71,8916069
2023-09-20,CSCO,44.54,45.13,43.51,44.97,45.04,1785946
2023-09-21,CSCO,46.44,47.07,45.93,46.68,47.0,2896191
2023-09-22,CSCO,48.0,48.42,47.73,47.82,48.26,9689123
2023-09-25,CSCO,49.49,50.88,49.28,48.64,48.75,3612677
2023-09-26,CSCO,51.11,52.14,49.62,50.61,50.58,5511164
2023-09-27,CSCO,49.78,50.66,49.12,49.67,49.4,1152364
2023-09-28,CSCO,49.89,50.39,49.89,49.51,49.07,4541033
2023-09-29,CSCO,48.05,48.78,47.05,48.3,48.89,5068074
2023-10-02,CSCO,48.14,49.31,47.53,48.53,48.4,4759625
2023-10-03,CSCO,49.4,49.66,48.89,48.85,48.58,3073373
2023-10-04,CSCO,49.79,50.98,48.61,49.52,50.49,6344689
2023-10-05,CSCO,49.29,50.52,48.21,49.78,49.17,5214918
2023-10-06,CSCO,51.07,51.84,50.02,51.25,51.95,3561047
2023-10-09,CSCO,51.46,51.65,50.39,51.93,50.98,7082118
2023-10-10,CSCO,51.02,51.21,50.37,50.39,50.22,4459051
2023-10-11,CSCO,52.23,53.45,51.28,51.24,52.12,7176099
2023-10-12,CSCO,49.8,51.02,49.5,49.96,49.89,4778549
2023-10-13,CSCO,51.74,52.42,51.62,52.67,53.55,7159894
2023-10-16,CSCO,51.58,51.72,50.35,50.7,49.82,5836454
2023-10-17,CSCO,49.82,49.83,49.19,49.1,48.43,1692195
2023-10-18,CSCO,48.35,49.39,47.18,48.26,48.27,1293895
2023-10-19,CSCO,46.27,46.63,45.52,46.71,46.91,4529150
2023-10-20,CSCO,44.5,45.55,44.02,44.92,44.95,7647958
2023-10-23,CSCO,46.32,47.6,45.57,46.34,45.9,9422198
2023-10-24,CSCO,46.12,46.3,45.52,45.43,45.44,6051479
2023-10-25,CSCO,45.37,45.47,44.09,45.87,46.49,4301815
2023-10-26,CSCO,46.56,47.24,46.28,45.86,45.57,2237969
2023-10-27,CSCO,48.88,48.95,48.23,48.78,48.39,6142164
2023-10-30,CSCO,47.17,48.28,46.7,47.34,47.75,9001379
2023-10-31,CSCO,48.75,49.64,48.18,48.76,49.28,8897909
2023-11-01,CSCO,46.82,47.36,45.73,46.69,46.38,4701904
2023-11-02,CSCO,47.3,48.72,46.6,46.75,46.12,1381147
2023-11-03,CSCO,47.58,48.36,47.29,47.95,48.41,3331883
2023-11-06,CSCO,46.84,48.23,46.31,47.33,47.24,8140103
2023-11-07,CSCO,48.1,49.06,46.86,48.94,49.1,3137220
2023-11-08,CSCO,47.61,48.69,46.68,47.0,46.15,7146654
2023-11-09,CSCO,46.42,47.12,45.38,46.54,45.76,2670222
2023-11-10,CSCO,45.12,45.47,44.36,45.13,44.59,1607993
2023-11-13,CSCO,43.64,44.93,43.03,44.28,44.9,5603676
2023-11-14,CSCO,44.54,44.8,43.62,44.13,44.72,1753517
2023-11-15,CSCO,45.76,45.89,44.55,45.4,45.68,5387520
2023-11-16,CSCO,45.15,46.02,43.86,44.32,45.06,6481734
2023-11-17,CSCO,46.53,47.07,45.87,47.22,47.06,5811936
2023-11-20,CSCO,44.3,44.51,43.45,44.68,44.83,2289790
2023-11-21,CSCO,44.06,44.53,43.4,44.71,45.2,1755905
2023-11-22,CSCO,45.78,46.43,44.76,45.12,45.43,3126934
2023-11-23,CSCO,45.5,45.52,45.29,44.75,44.29,1900162
2023-11-24,CSCO,46.37,46.41,45.51,45.7,46.52,9397846
2023-11-27,CSCO,45.1,45.93,45.06,45.87,45.92,1389008
2023-11-28,CSCO,44.39,44.49,43.86,44.69,44.63,4453499
2023-11-29,CSCO,42.7,43.01,42.57,43.22,42.59,6358360
2023-11-30,CSCO,42.02,42.31,41.22,41.95,41.78,6335668
2023-12-01,CSCO,41.99,42.37,41.28,42.27,41.47,5192845
2023-12-04,CSCO,40.13,40.35,39.46,40.72,41.34,1629496
2023-12-05,CSCO,39.81,40.5,39.63,40.23,40.62,9130069
2023-12-06,CSCO,37.85,38.09,36.91,38.11,38.71,1514616
2023-12-07,CSCO,38.22,38.87,38.17,38.24,38.4,2721638
2022-01-03,MSFT,175.43,177.89,170.91,174.32,172.69,9863793
2022-01-04,MSFT,182.64,182.8,178.42,179.79,176.39,3463259
2022-01-05,MSFT,178.43,182.81,174.62,181.86,183.4,4764299
2022-01-06,MSFT,181.98,187.43,178.1,183.88,187.1,2022861
2022-01-07,MSFT,185.7,190.44,180.39,183.56,183.58,7124993
2022-01-10,MSFT,181.01,184.27,179.61,179.81,179.39,5762710
2022-01-11,MSFT,180.1,182.76,178.48,177.64,174.42,2763808
2022-01-12,MSFT,181.57,185.85,180.65,178.73,180.51,3746424
2022-01-13,MSFT,189.77,193.84,187.91,188.17,188.35,1712302
2022-01-14,MSFT,182.51,183.48,178.27,182.62,179.04,7061648
2022-01-17,MSFT,181.12,183.9,179.96,181.5,184.98,1661002
2022-01-18,MSFT,177.21,178.5,175.89,176.35,178.59,9215728
2022-01-19,MSFT,171.93,174.73,168.65,172.08,171.63,2727779
2022-01-20,MSFT,171.73,173.8,167.63,173.54,171.0,1796671
2022-01-21,MSFT,178.74,181.61,174.14,175.58,175.76,5854838
2022-01-24,MSFT,185.18,185.73,183.85,184.49,187.19,9449949
2022-01-25,MSFT,194.31,199.9,194.27,190.79,188.1,4139758
2022-01-26,MSFT,200.72,206.09,199.59,201.68,205.05,5173585
2022-01-27,MSFT,192.76,195.41,190.59,193.36,192.89,1156113
2022-01-28,MSFT,202.28,205.58,199.41,205.96,203.13,2703138
2022-01-31,MSFT,208.52,210.15,203.52,206.61,202.75,5653132
2022-02-01,MSFT,202.19,206.79,198.3,205.62,207.94,2626983
2022-02-02,MSFT,208.26,212.27,204.08,211.03,211.65,5194031
2022-02-03,MSFT,211.11,212.99,209.95,212.09,209.83,1719235
2022-02-04,MSFT,200.56,204.22,198.38,202.59,201.57,5374031
2022-02-07,MSFT,198.7,202.58,196.58,202.38,205.91,8632251
2022-02-08,MSFT,207.05,209.84,203.72,209.05,210.69,9016107
2022-02-09,MSFT,211.53,217.86,209.32,214.35,216.04,7222478
2022-02-10,MSFT,207.84,212.74,202.23,205.5,206.54,4529213
2022-02-11,MSFT,218.02,221.15,216.53,216.99,218.32,1684804
2022-02-14,MSFT,220.28,226.43,214.66,216.47,220.74,7288542
2022-02-15,MSFT,212.84,212.92,211.75,215.72,211.59,3098325
2022-02-16,MSFT,218.32,222.15,213.19,220.46,216.5,9032602
2022-02-17,MSFT,212.36,215.88,208.25,209.54,213.53,5393403
2022-02-18,MSFT,202.96,208.67,199.39,204.58,204.79,8512641
2022-02-21,MSFT,193.49,195.04,190.76,190.21,191.78,4542970
2022-02-22,MSFT,189.09,189.11,185.0,191.61,190.81,6077961
2022-02-23,MSFT,183.94,187.37,183.87,183.86,184.92,9263725
2022-02-24,MSFT,181.76,185.93,178.5,184.86,184.11,3871858
2022-02-25,MSFT,188.79,189.07,188.02,185.64,188.19,1095466
2022-02-28,MSFT,195.62,198.27,195.6,194.85,192.41,6619604
2022-03-01,MSFT,199.13,202.04,198.89,200.37,203.11,7482918
2022-03-02,MSFT,205.7,206.94,200.21,204.24,200.26,8590524
2022-03-03,MSFT,214.79,219.01,213.3,212.66,212.37,9080479
2022-03-04,MSFT,207.26,212.4,205.45,209.82,213.35,4847444
2022-03-07,MSFT,204.46,209.39,201.22,205.97,206.99,2375999
2022-03-08,MSFT,211.51,212.76,205.6,209.4,211.36,3561898
2022-03-09,MSFT,207.66,209.59,203.0,208.13,211.32,3766354
2022-03-10,MSFT,211.65,216.43,210.69,210.81,210.66,4201186
2022-03-11,MSFT,207.88,212.16,206.54,209.62,213.27,6086777
2022-03-14,MSFT,210.2,210.63,204.75,208.39,209.35,9812009
2022-03-15,MSFT,212.21,216.82,209.37,208.47,210.96,1314989
2022-03-16,MSFT,216.46,216.61,210.86,213.5,213.62,6374356
2022-03-17,MSFT,215.55,217.75,212.52,213.92,213.39,4230216
2022-03-18,MSFT,216.97,218.52,210.54,216.98,214.33,5293600
2022-03-21,MSFT,224.92,225.07,220.34,225.35,222.38,8357287
2022-03-22,MSFT,221.97,223.93,216.46,223.2,226.76,6668953
2022-03-23,MSFT,227.32,233.02,226.95,229.83,230.87,1625570
2022-03-24,MSFT,227.51,228.08,222.49,227.94,232.07,2648218
2022-03-25,MSFT,229.93,231.39,225.69,231.97,234.04,8335665
2022-03-28,MSFT,238.06,238.61,235.6,239.84,239.82,2716083
2022-03-29,MSFT,239.31,242.24,236.51,242.28,241.38,1238090
2022-03-30,MSFT,228.73,234.61,222.14,230.46,229.21,9447402
2022-03-31,MSFT,232.46,238.35,227.12,231.33,231.14,2675189
2022-04-01,MSFT,227.62,232.94,221.52,229.67,229.35,1778583
2022-04-04,MSFT,217.54,219.98,214.51,218.49,214.17,9907506
2022-04-05,MSFT,214.58,220.04,211.13,211.41,213.92,7388443
2022-04-06,MSFT,215.17,218.49,214.6,216.51,220.07,1839204
2022-04-07,MSFT,210.08,215.77,208.29,211.37,211.67,6366948
2022-04-08,MSFT,208.31,210.18,208.01,210.35,212.42,7036531
2022-04-11,MSFT,211.3,212.85,211.16,213.91,213.84,3761543
2022-04-12,MSFT,202.89,203.27,200.77,205.36,208.8,9070762
2022-04-13,MSFT,211.41,217.17,208.07,209.04,211.53,2923416
2022-04-14,MSFT,206.49,207.94,203.3,205.02,202.18,5078560
2022-04-15,MSFT,214.21,217.88,208.57,211.61,208.79,6180194
2022-04-18,MSFT,213.43,217.65,208.34,215.57,219.38,4584307
2022-04-19,MSFT,207.16,210.58,206.47,205.41,203.01,4569073
2022-04-20,MSFT,199.11,199.3,195.18,199.98,201.65,6943477
2022-04-21,MSFT,191.43,193.1,190.68,194.05,195.97,2813743
2022-04-22,MSFT,188.39,193.85,185.03,190.66,188.86,2890476
2022-04-25,MSFT,193.74,197.72,189.78,194.14,194.64,7621277
2022-04-26,MSFT,189.28,191.28,184.33,187.83,188.18,7323755
2022-04-27,MSFT,198.74,201.34,196.19,201.47,203.93,7579682
2022-04-28,MSFT,198.01,199.94,194.4,200.99,204.08,1976485
2022-04-29,MSFT,196.59,199.33,190.83,197.99,197.26,1234520
2022-05-02,MSFT,197.88,198.45,192.93,199.88,199.56,4862897
2022-05-03,MSFT,205.74,207.52,204.2,209.36,211.95,8385630
2022-05-04,MSFT,199.47,200.33,199.31,197.37,199.54,3160345
2022-05-05,MSFT,204.04,205.58,201.62,207.98,205.86,4387335
2022-05-06,MSFT,199.98,200.64,197.04,199.01,200.56,8358350
2022-05-09,MSFT,200.87,201.06,197.14,197.29,198.21,7165269
2022-05-10,MSFT,194.8,199.58,189.47,197.24,195.7,6279787
2022-05-11,MSFT,202.88,204.83,197.89,198.9,194.95,7837404
2022-05-12,MSFT,208.18,213.11,202.37,205.0,202.8,9133524
2022-05-13,MSFT,201.46,205.58,198.26,198.1,196.4,5683349
2022-05-16,MSFT,208.56,212.99,204.67,208.53,206.85,2073204
2022-05-17,MSFT,206.66,206.84,205.35,206.11,205.43,1398658
2022-05-18,MSFT,208.5,211.94,208.02,212.2,208.8,8693507
2022-05-19,MSFT,198.09,203.33,197.97,200.13,199.02,7643951
2022-05-20,MSFT,196.14,196.56,191.62,192.78,196.03,1458766
2022-05-23,MSFT,195.73,199.98,193.42,193.52,195.53,8058652
2022-05-24,MSFT,204.01,206.31,200.91,202.89,200.92,7759296
2022-05-25,MSFT,200.74,203.31,198.3,202.44,205.83,7000804
2022-05-26,MSFT,200.17,204.84,196.32,196.65,193.47,1341252
2022-05-27,MSFT,199.3,204.24,197.43,198.38,201.63,8532131
2022-05-30,MSFT,202.59,204.21,201.88,198.67,195.55,3633367
2022-05-31,MSFT,203.64,204.03,202.81,201.04,202.1,6542108
2022-06-01,MSFT,204.67,206.21,202.39,201.37,199.17,9079347
2022-06-02,MSFT,214.49,218.66,208.59,215.72,211.69,9970863
2022-06-03,MSFT,205.89,210.11,204.33,205.0,206.2,4928386
2022-06-06,MSFT,200.75,202.77,198.7,204.44,206.88,5126938
2022-06-07,MSFT,194.73,199.46,193.81,192.47,191.44,8923133
2022-06-08,MSFT,187.56,188.24,184.78,185.88,186.39,5064730
2022-06-09,MSFT,186.34,186.96,185.55,188.73,191.64,3112151
2022-06-10,MSFT,179.13,179.42,175.87,180.68,179.76,7117082
2022-06-13,MSFT,182.95,188.08,182.59,180.7,177.58,8811945
2022-06-14,MSFT,188.3,191.55,187.83,186.59,185.08,6046688
2022-06-15,MSFT,183.75,184.15,179.72,182.27,181.92,2148999
2022-06-16,MSFT,189.31,192.52,184.18,189.27,192.61,9026813
2022-06-17,MSFT,190.75,196.1,188.9,189.73,186.28,6302808
2022-06-20,MSFT,194.99,199.51,194.11,194.55,192.04,6959146
2022-06-21,MSFT,188.32,193.42,187.01,186.75,189.37,5126208
2022-06-22,MSFT,179.35,182.01,178.9,182.83,183.48,3308793
2022-06-23,MSFT,180.5,180.91,176.16,183.57,186.32,4075818
2022-06-24,MSFT,177.35,177.54,173.88,177.6,177.31,9168678
2022-06-27,MSFT,171.46,171.51,171.08,169.56,166.4,5525593
2022-06-28,MSFT,168.27,169.18,164.49,166.28,167.53,4143384
2022-06-29,MSFT,168.47,173.19,168.28,168.47,170.86,6291768
2022-06-30,MSFT,164.71,166.68,161.35,167.29,164.22,1643849
2022-07-01,MSFT,161.83,162.96,160.54,160.03,158.08,2175615
2022-07-04,MSFT,168.85,169.58,167.82,167.14,170.03,7801427
2022-07-05,MSFT,173.75,174.29,169.39,173.11,171.46,6181750
2022-07-06,MSFT,179.34,183.53,174.55,182.41,180.5,4814721
2022-07-07,MSFT,170.64,175.14,169.85,173.11,171.92,4313202
2022-07-08,MSFT,162.77,164.37,158.44,159.68,159.09,1282596
2022-07-11,MSFT,160.67,161.51,159.46,163.1,162.68,3464181
2022-07-12,MSFT,162.11,162.8,160.85,162.41,160.7,7112149
2022-07-13,MSFT,161.97,165.72,157.36,159.48,158.43,3875941
2022-07-14,MSFT,156.32,160.12,152.76,156.22,156.46,1535897
2022-07-15,MSFT,157.19,160.92,154.48,155.71,156.76,4253395
2022-07-18,MSFT,157.89,160.2,156.09,159.28,161.72,1046912
2022-07-19,MSFT,164.74,167.27,161.28,167.08,166.86,8514766
2022-07-20,MSFT,159.43,160.19,156.28,161.79,164.33,6793664
2022-07-21,MSFT,159.84,161.42,155.14,158.68,160.23,5787836
2022-07-22,MSFT,161.57,163.48,156.89,162.03,164.87,1068322
2022-07-25,MSFT,162.74,166.25,159.11,165.38,162.1,1002971
2022-07-26,MSFT,162.29,162.44,157.55,160.49,160.31,1550238
2022-07-27,MSFT,162.65,164.5,162.43,161.58,160.88,9909293
2022-07-28,MSFT,157.9,160.48,153.22,159.74,162.9,9714684
2022-07-29,MSFT,157.73,161.03,157.21,157.36,159.31,5548017
2022-08-01,MSFT,160.93,164.53,159.71,163.35,163.09,2891665
2022-08-02,MSFT,166.81,168.9,163.06,167.13,166.34,8288887
2022-08-03,MSFT,168.22,170.19,167.67,170.88,167.71,8768686
2022-08-04,MSFT,165.87,169.05,161.28,163.55,163.99,7879895
2022-08-05,MSFT,170.14,172.82,166.95,171.89,174.24,7856317
2022-08-08,MSFT,167.65,172.67,165.47,164.47,163.56,2150046
2022-08-09,MSFT,161.31,162.67,161.05,162.52,159.75,2829605
2022-08-10,MSFT,154.74,155.03,153.5,155.19,158.07,8880009
2022-08-11,MSFT,160.56,161.41,159.28,157.84,159.6,1628346
2022-08-12,MSFT,161.47,162.67,160.29,164.64,166.33,8532454
2022-08-15,MSFT,162.63,166.88,159.48,165.53,164.09,6357875
2022-08-16,MSFT,165.72,167.68,161.35,168.9,168.86,4515765
2022-08-17,MSFT,165.26,169.49,162.06,162.25,162.52,1155701
2022-08-18,MSFT,169.86,171.53,167.46,171.89,168.77,2426873
2022-08-19,MSFT,168.13,169.29,166.42,171.48,173.71,8955116
2022-08-22,MSFT,175.48,177.27,173.91,173.61,175.9,7115966
2022-08-23,MSFT,170.85,172.78,168.25,171.04,173.7,4425095
2022-08-24,MSFT,177.83,180.18,173.84,180.89,183.83,1512575
2022-08-25,MSFT,172.59,175.06,170.36,173.56,176.65,2011642
2022-08-26,MSFT,171.76,172.75,167.15,174.95,174.8,1936092
2022-08-29,MSFT,176.66,180.36,174.78,179.4,182.81,6020684
2022-08-30,MSFT,177.82,179.41,174.7,177.39,175.99,1604666
2022-08-31,MSFT,173.43,174.45,170.6,174.13,174.89,4493629
2022-09-01,MSFT,172.06,176.37,169.6,175.42,174.99,6846228
2022-09-02,MSFT,164.32,167.54,160.13,167.23,170.56,3539607
2022-09-05,MSFT,165.56,167.8,162.76,163.29,165.62,9186120
2022-09-06,MSFT,164.73,166.11,164.03,165.94,164.69,9185847
2022-09-07,MSFT,167.54,170.79,164.73,164.5,167.34,6651437
2022-09-08,MSFT,175.82,178.66,172.08,172.7,173.61,7881846
2022-09-09,MSFT,180.72,184.89,179.49,184.16,187.8,1680362
2022-09-12,MSFT,188.61,190.24,184.71,187.39,190.89,1913534
2022-09-13,MSFT,188.56,190.99,186.72,189.66,186.86,7449961
2022-09-14,MSFT,197.63,202.4,192.53,196.52,195.14,5653435
2022-09-15,MSFT,188.65,194.0,187.84,191.69,188.5,8403624
2022-09-16,MSFT,182.08,182.29,178.15,180.48,182.03,5995767
2022-09-19,MSFT,174.96,179.85,172.59,176.6,176.61,6439253
2022-09-20,MSFT,171.51,172.54,168.72,171.1,170.35,7053104
2022-09-21,MSFT,174.78,175.02,173.0,174.16,171.35,3123107
2022-09-22,MSFT,166.94,171.93,163.25,164.19,161.04,7473590
2022-09-23,MSFT,165.93,169.84,161.33,166.58,164.5,8039746
2022-09-26,MSFT,173.49,176.51,169.94,172.36,171.54,7611890
2022-09-27,MSFT,180.91,184.32,176.62,178.53,176.48,5788312
2022-09-28,MSFT,175.06,178.39,173.53,177.1,179.28,5174087
2022-09-29,MSFT,169.47,172.76,164.42,170.3,167.14,1155645
2022-09-30,MSFT,166.43,167.4,162.37,168.72,167.09,3930802
2022-10-03,MSFT,162.04,166.45,159.59,163.05,162.5,6679127
2022-10-04,MSFT,160.19,161.82,157.14,160.77,159.44,2344136
2022-10-05,MSFT,158.08,160.05,155.1,160.7,157.72,3192949
2022-10-06,MSFT,153.24,155.55,151.26,154.64,153.05,6350485
2022-10-07,MSFT,159.12,163.47,154.55,160.86,163.47,3110777
2022-10-10,MSFT,154.31,154.34,151.04,157.01,155.04,6732492
2022-10-11,MSFT,158.11,162.51,155.05,161.09,160.09,4149356
2022-10-12,MSFT,158.79,160.62,158.79,160.27,161.88,7722771
2022-10-13,MSFT,156.33,158.78,154.64,153.31,153.69,2113845
2022-10-14,MSFT,149.77,153.16,149.72,152.52,152.61,9847147
2022-10-17,MSFT,143.15,145.65,141.65,145.11,144.31,3344388
2022-10-18,MSFT,148.27,149.93,148.19,147.62,148.53,3289235
2022-10-19,MSFT,147.26,147.51,144.66,148.77,148.25,4782093
2022-10-20,MSFT,141.19,142.05,140.54,141.09,141.26,9540461
2022-10-21,MSFT,135.17,137.6,133.03,135.26,137.28,2849846
2022-10-24,MSFT,128.96,131.56,127.63,126.47,125.22,3783940
2022-10-25,MSFT,130.47,131.14,128.85,130.38,130.16,9765466
2022-10-26,MSFT,124.54,128.09,122.36,126.01,125.66,5084540
2022-10-27,MSFT,129.26,132.74,128.34,127.71,127.69,9102493
2022-10-28,MSFT,126.97,129.45,124.27,128.38,128.71,4622096
2022-10-31,MSFT,132.9,135.33,129.99,132.07,132.97,3320178
2022-11-01,MSFT,129.51,132.29,127.48,130.46,129.25,6388510
2022-11-02,MSFT,128.78,131.09,127.66,129.89,131.48,3339248
2022-11-03,MSFT,126.21,128.72,123.58,127.25,128.17,4535269
2022-11-04,MSFT,124.89,125.84,124.3,125.85,123.8,9440130
2022-11-07,MSFT,128.97,132.29,125.46,128.5,130.28,2422551
2022-11-08,MSFT,122.8,125.69,122.52,125.2,126.07,7781047
2022-11-09,MSFT,119.68,122.1,119.52,121.29,119.69,7276222
2022-11-10,MSFT,116.38,116.62,114.7,114.84,115.89,3138092
2022-11-11,MSFT,114.55,116.5,113.57,113.99,115.43,2612888
2022-11-14,MSFT,109.76,110.84,108.36,109.95,109.39,8109205
2022-11-15,MSFT,104.7,106.06,103.5,105.32,107.29,5593378
2022-11-16,MSFT,109.8,110.8,109.7,108.33,107.88,3847005
2022-11-17,MSFT,105.38,106.75,104.31,103.79,102.94,8977924
2022-11-18,MSFT,103.29,105.5,101.39,102.99,101.92,4321132
2022-11-21,MSFT,104.24,105.34,103.57,102.64,104.2,4962816
2022-11-22,MSFT,105.55,107.1,102.78,105.75,105.66,9321408
2022-11-23,MSFT,107.87,108.23,107.29,109.11,110.57,5906717
2022-11-24,MSFT,108.45,110.51,107.03,109.24,107.53,9651513
2022-11-25,MSFT,111.17,113.27,110.11,109.66,109.26,6954190
2022-11-28,MSFT,112.65,113.95,110.58,114.07,111.91,5055589
2022-11-29,MSFT,115.57,117.46,113.31,115.64,117.92,1491593
2022-11-30,MSFT,115.46,115.78,114.91,114.92,113.34,9673184
2022-12-01,MSFT,120.62,121.84,118.31,120.78,122.31,6647010
2022-12-02,MSFT,114.59,117.22,112.03,114.64,116.49,9176015
2022-12-05,MSFT,114.87,116.96,111.43,113.94,113.14,2644965
2022-12-06,MSFT,119.41,122.08,119.04,121.72,122.84,8654698
2022-12-07,MSFT,114.02,115.75,111.63,114.21,114.98,8360866
2022-12-08,MSFT,112.59,115.45,112.04,111.55,109.52,4279841
2022-12-09,MSFT,111.23,113.92,109.05,110.95,111.63,1475050
2022-12-12,MSFT,107.68,109.7,105.61,108.86,108.44,7502986
2022-12-13,MSFT,109.66,112.83,108.95,109.89,110.33,9987830
2022-12-14,MSFT,106.38,108.05,105.28,106.49,105.35,1428511
2022-12-15,MSFT,107.15,108.23,106.57,106.4,104.48,9553980
2022-12-16,MSFT,108.02,110.66,106.65,109.77,109.69,6165507
2022-12-19,MSFT,107.93,110.31,106.1,106.95,105.43,6455119
2022-12-20,MSFT,107.82,108.13,106.54,107.88,109.29,1684909
2022-12-21,MSFT,106.18,108.81,104.12,105.29,106.75,5439642
2022-12-22,MSFT,106.17,109.28,103.15,105.57,104.05,3931000
2022-12-23,MSFT,101.18,101.25,99.98,102.97,104.5,5602985
2022-12-26,MSFT,101.84,101.86,101.18,99.91,100.92,2310812
2022-12-27,MSFT,105.6,107.64,104.87,104.15,104.69,9107532
2022-12-28,MSFT,107.91,109.03,106.01,107.09,109.23,7739552
2022-12-29,MSFT,109.14,110.53,107.12,108.45,106.41,4555796
2022-12-30,MSFT,113.84,115.98,113.55,115.59,114.52,3193925
2023-01-02,MSFT,111.53,113.46,109.71,111.49,112.46,3848839
2023-01-03,MSFT,114.68,115.28,111.98,115.43,116.27,5333980
2023-01-04,MSFT,116.59,116.87,113.61,114.52,112.91,6191107
2023-01-05,MSFT,119.38,119.65,116.08,121.64,122.16,5331191
2023-01-06,MSFT,122.26,123.47,120.45,124.3,126.56,9343622
2023-01-09,MSFT,119.36,120.19,118.29,119.08,118.19,4367915
2023-01-10,MSFT,120.8,123.56,118.13,122.32,120.03,1429604
2023-01-11,MSFT,124.29,126.28,122.14,122.07,120.88,6745188
2023-01-12,MSFT,128.76,132.3,126.83,128.99,130.71,5838621
2023-01-13,MSFT,128.98,132.48,125.92,131.09,129.61,5719379
2023-01-16,MSFT,133.39,133.84,130.21,131.7,133.32,6508008
2023-01-17,MSFT,129.3,131.14,126.66,129.99,129.62,9094298
2023-01-18,MSFT,129.55,131.52,129.31,131.74,130.04,5755102
2023-01-19,MSFT,133.48,134.35,131.37,132.1,133.47,6079070
2023-01-20,MSFT,138.23,141.94,135.54,139.48,139.76,4459858
2023-01-23,MSFT,140.28,144.1,138.53,139.24,138.62,4918578
2023-01-24,MSFT,134.3,136.31,132.31,134.78,134.04,6517968
2023-01-25,MSFT,139.38,143.37,136.94,136.83,139.4,7352758
2023-01-26,MSFT,137.09,137.7,136.5,135.27,132.81,9119387
2023-01-27,MSFT,137.65,140.54,134.23,139.26,141.39,9705291
2023-01-30,MSFT,136.81,140.71,133.84,134.46,135.44,7180449
2023-01-31,MSFT,142.37,143.96,139.87,139.59,138.65,1560193
2023-02-01,MSFT,142.68,146.18,141.79,142.83,141.14,2086196
2023-02-02,MSFT,142.83,143.17,140.32,140.16,137.95,5949977
2023-02-03,MSFT,144.14,144.27,141.66,146.09,147.39,2180665
2023-02-06,MSFT,145.47,148.41,145.31,147.54,149.94,8654070
2023-02-07,MSFT,150.2,153.55,147.34,151.27,153.12,6962486
2023-02-08,MSFT,147.61,149.27,143.64,144.76,145.91,9592997
2023-02-09,MSFT,150.65,155.14,147.54,147.85,149.78,3561669
2023-02-10,MSFT,149.84,151.24,148.63,149.43,148.7,6700047
2023-02-13,MSFT,154.53,155.91,153.54,155.56,156.62,9110181
2023-02-14,MSFT,147.05,150.81,144.75,147.76,145.35,4893534
2023-02-15,MSFT,143.04,144.13,140.88,144.83,146.24,6318999
2023-02-16,MSFT,143.61,145.45,139.41,143.95,142.53,3070817
2023-02-17,MSFT,145.2,147.48,145.17,147.12,148.32,6956463
2023-02-20,MSFT,138.94,140.45,135.04,140.96,139.75,2413529
2023-02-21,MSFT,138.24,139.71,135.41,140.81,140.04,1560017
2023-02-22,MSFT,143.73,143.9,139.62,144.68,147.23,2796937
2023-02-23,MSFT,137.13,139.14,135.28,136.21,138.7,8403253
2023-02-24,MSFT,139.35,140.03,136.28,140.61,140.19,9323073
2023-02-27,MSFT,134.71,135.79,134.45,136.3,136.96,3834462
2023-02-28,MSFT,130.18,130.33,129.53,129.93,128.62,3330839
2023-03-01,MSFT,135.07,137.15,132.11,132.56,131.84,5312524
2023-03-02,MSFT,130.83,131.3,127.41,133.13,130.89,4141168
2023-03-03,MSFT,136.83,137.17,134.18,139.41,142.08,5241009
2023-03-06,MSFT,132.21,133.01,128.68,134.39,134.97,7895587
2023-03-07,MSFT,135.38,138.07,132.02,136.39,136.57,3132607
2023-03-08,MSFT,138.69,140.66,137.46,140.36,141.47,9436056
2023-03-09,MSFT,134.05,136.66,133.06,136.21,134.03,6905456
2023-03-10,MSFT,137.95,139.42,134.0,139.88,138.73,1067869
2023-03-13,MSFT,135.14,136.28,131.53,137.67,135.3,5241653
2023-03-14,MSFT,135.8,136.17,134.26,134.8,135.0,6950718
2023-03-15,MSFT,138.56,139.13,135.18,139.55,141.72,5044024
2023-03-16,MSFT,144.02,147.76,142.12,143.33,145.81,7436482
2023-03-17,MSFT,150.18,153.78,147.44,147.88,146.64,9719581
2023-03-20,MSFT,147.47,147.88,144.34,148.85,147.58,3679047
2023-03-21,MSFT,147.01,147.11,143.53,145.94,148.0,8223673
2023-03-22,MSFT,149.39,150.84,147.07,149.06,148.1,8633226
2023-03-23,MSFT,149.14,152.87,148.67,147.0,149.81,6289916
2023-03-24,MSFT,149.29,151.63,148.32,150.59,148.09,6159913
